位置,房屋信息,单价元/平,经度,纬度,WGS84经度,WGS84纬度,总价/万元
广东省深圳市星光之约,3室2厅|70.99平米|南|精装|低楼层(共6层)|2002年|板楼,47700,114.06716949884272,22.614677192269827,114.05546946904832,22.611722271629414,369.8
广东省深圳市天景山庄西区,2室1厅|64.48平米|南北|精装|低楼层(共4层)|2002年|板塔结合,45286,114.06772096859513,22.615399979672624,114.0560210351898,22.61244367821522,292.0
广东省深圳市天景山庄东区,4室2厅|119.82平米|南北|精装|中楼层(共4层)|1994年|板塔结合,40728,113.90672225345304,22.51089487631216,113.89539631293428,22.507783385678263,430.0
广东省深圳市十二橡树庄园一期,5室2厅|208.68平米|南|其他|中楼层(共4层)|2012年|板楼,53100,114.07300902363896,22.62984399588848,114.06132129738258,22.62686114144072,584.6363636363636
广东省深圳市佳兆业中央广场六期,3室2厅|85平米|南|其他|中楼层(共41层)|2020年|板塔结合,37412,114.08188841427996,22.66614128659884,114.07022298980208,22.66305768936804,380.3333333333333
广东省深圳市华晖瑞禧,4室2厅|142平米|南北|精装|高楼层(共43层)|2020年|塔楼,60000,114.08007356765876,22.626622708527407,114.06839086977368,22.62356772447034,726.0
广东省深圳市华强城市花园一期,3室2厅|87.49平米|南|精装|低楼层(共33层)|2019年|板塔结合,51435,113.82084936706892,22.70633131596311,113.80920697560116,22.70356519276252,502.9672131147541
广东省深圳市天福华府,3室2厅|88.96平米|西南|精装|中楼层(共25层)|2016年|塔楼,52000,113.84624491298038,22.64082920732252,113.8347361836364,22.63797960158678,500.025
广东省深圳市碧海名园,3室2厅|79.64平米|东南|其他|11层|2005年|板塔结合,56003,113.8715338300278,22.588130902471185,113.8601414920385,22.58490805138876,476.5882352941176
广东省深圳市星航华府一期,3室2厅|87.69平米|南|简装|中楼层(共32层)|2015年|板塔结合,52400,113.83964515223133,22.64882623992939,113.8281049845297,22.64605271930946,467.6818181818182
广东省深圳市怀德公元,3室2厅|87.72平米|东南西南|精装|中楼层(共26层)|2016年|板塔结合,52440,113.83387928848686,22.674530160396653,113.8223041626187,22.671791446062237,488.6666666666667
广东省深圳市领航城领翔华府,4室1厅|128.23平米|南|精装|中楼层(共30层)|2015年|塔楼,61000,113.86008133308488,22.614766852812977,113.84863252677177,22.61170271379697,620.1904761904761
广东省深圳市西城雅筑,3室2厅|78.11平米|西南|精装|31层|2013年|板楼,88400,113.88423640891804,22.56892392643379,113.87290438622192,22.56562379688512,567.3617021276596
广东省深圳市槟城西岸,5室2厅|112.31平米|南|精装|30层|2008年|板楼,76485,113.86413673330836,22.57647325579643,113.85271451130154,22.573351374412933,766.925925925926
广东省深圳市中粮凤凰里,3室2厅|78.95平米|南|精装|27层|2016年|板塔结合,45599,113.92786656853993,22.73743070110916,113.9164473706276,22.734630703406616,492.32142857142856
广东省深圳市幸福海岸三期,5室2厅|149.5平米|东|精装|32层|2013年|板塔结合,88400,113.88678903385431,22.566851012277883,113.87546402525496,22.56355148209555,1130.8260869565217
广东省深圳市灵芝新村,2室2厅|71.4平米|南|简装|低楼层(共6层)|1989年|板楼,63026,113.91561206443797,22.57120196807657,113.90424719082284,22.568235397368237,524.5333333333333
广东省深圳市阳光新居,6室2厅|110.41平米|南北|精装|高楼层(共8层)|1994年|板塔结合,42000,114.12075503944511,22.620296000001748,114.10920333598516,22.616646571574694,415.1111111111111
广东省深圳市福华大厦,3室2厅|117.11平米|东南|精装|中楼层(共20层)|1994年|板塔结合,28179,113.853123238268,22.60261868686101,113.84162552545804,22.59966662581316,329.3636363636364
广东省深圳市福城·前海新纪元,2室1厅|57.8平米|南|简装|29层|2018年|板塔结合,46367,113.89826237148507,22.577304786105493,113.88693029783532,22.5740724573605,264.3103448275862
广东省深圳市中海西岸华府北区,4室2厅|129.07平米|南北|精装|中楼层(共27层)|2008年|板塔结合,37190,113.8271417276726,22.776838814850425,113.8155451028142,22.774085657572964,417.54698795180724
广东省深圳市领航城领丽花园,4室2厅|143.26平米|东南南北|精装|31层|2016年|板塔结合,62056,113.86215264592911,22.617595508336755,113.85071837028175,22.61449886084873,715.6875
广东省深圳市文汇花园,3室2厅|104.41平米|南|简装|中楼层(共8层)|1994年|板楼,43100,113.90224491913168,22.57620444858504,113.89090883937403,22.57302069153121,441.125
广东省深圳市TATA公寓,1室0厅|31.41平米|南|精装|中楼层(共9层)|1993年|板楼,81185,113.91934856620549,22.579250148412928,113.90796371712652,22.576346466186944,271.2439024390244
广东省深圳市中粮锦云,3室2厅|86.68平米|东南|精装|中楼层(共31层)|2012年|板塔结合,71500,113.89395311012458,22.59039435807759,113.88261435375748,22.58711969594406,683.1851851851852
广东省深圳市万科翡丽郡一期,3室2厅|88.19平米|南北|精装|中楼层(共31层)|2014年|板塔结合,44223,113.82119799943725,22.739324021873475,113.80956439582386,22.736553296503768,489.7857142857143
广东省深圳市石鸿花园,3室2厅|91.72平米|西北|精装|高楼层(共30层)|1998年|板塔结合,48518,113.90753683688924,22.560533873741964,113.89620647368582,22.557432899877384,488.5
广东省深圳市中熙香缤山,4室2厅|85平米|东南|简装|低楼层(共33层)|2014年|板塔结合,64700,113.88858259063495,22.601577110005312,113.8772400200621,22.59827357245386,587.0
广东省深圳市中粮鸿云,3室2厅|89.91平米|南|精装|高楼层(共26层)|2011年|板塔结合,60000,113.87417359059856,22.585840630499536,113.86279420011344,22.58259086603365,697.7777777777778
广东省深圳市白金假日公寓,4室2厅|43.36平米|西南|精装|28层|2007年|板楼,82400,113.87529413689134,22.573897456878782,113.86392912765852,22.570640632898552,324.4651162790698
广东省深圳市鸿昌花园,4室2厅|145.74平米|东南|精装|中楼层(共17层)|2004年|板塔结合,47963,113.89374596087406,22.578603338134176,113.88241467567556,22.57532984502967,569.0
广东省深圳市深业新岸线二期,4室1厅|134.73平米|东南|其他|中楼层(共28层)|2007年|塔楼,88400,113.8818970417097,22.565197998125385,113.87056342845264,22.56190409422372,1121.44
广东省深圳市雅然居,3室2厅|99.21平米|西北|简装|中楼层(共18层)|2004年|板塔结合,51810,113.89949583478042,22.585117435794803,113.8881564630586,22.581896956618017,610.85
广东省深圳市山海上园,3室2厅|88.31平米|东南|精装|中楼层(共33层)|2019年|板塔结合,62281,113.86062211300172,22.59737293550087,113.84916890705058,22.594300933721403,668.0289855072464
广东省深圳市弘雅花园二期,3室2厅|106.4平米|东南|简装|高楼层(共8层)|1997年|板塔结合,48000,113.90024735716982,22.57786467086569,113.88891263394189,22.574654934556914,446.7142857142857
广东省深圳市领航城领秀花园,3室2厅|89.29平米|南北|精装|中楼层(共31层)|2016年|板塔结合,61000,113.86172568132037,22.6190729080262,113.85029022658574,22.61598294947377,565.3103448275862
广东省深圳市中洲华府,4室2厅|168.25平米|南|其他|中楼层(共30层)|2015年|板塔结合,87100,113.9114821048572,22.57987159396122,113.90012148127438,22.57683068025746,1256.6296296296296
广东省深圳市中信湾上六座,3室2厅|120.23平米|南|精装|32层|2009年|板塔结合,63712,113.86193202209594,22.57633100996076,113.8504973104044,22.573242798064022,527.1944444444445
广东省深圳市西城丰和,2室1厅|72.37平米|东南|简装|中楼层(共33层)|2007年|板塔结合,55134,113.88559976719006,22.593622176042693,113.87425247889878,22.59031532254035,504.77777777777777
广东省深圳市华强城市花园三期,3室2厅|88.83平米|东南|毛坯|中楼层(共30层)|2019年|板塔结合,43679,113.8212860333772,22.70451196488217,113.809645452305,22.70174949485513,491.04
广东省深圳市星航华府二期,2室2厅|79.79平米|东东北|精装|中楼层(共32层)|2015年|板塔结合,43866,113.83964515223133,22.64882623992939,113.8281049845297,22.64605271930946,381.53333333333336
广东省深圳市富瑰园,3室2厅|96.38平米|东南|精装|中楼层(共7层)|2000年|塔楼,47728,113.89042788981295,22.588967867387343,113.87908836109568,22.58567262948284,408.4736842105263
广东省深圳市松河瑞园一期,4室2厅|78.72平米|东南|其他|中楼层(共37层)|2017年|塔楼,46500,113.83841393469972,22.77534913981406,113.8268606602019,22.772553716627275,452.6666666666667
广东省深圳市满京华云晓公馆,2室2厅|73.64平米|西西北|精装|中楼层(共28层)|2017年|板塔结合,47257,113.84647155546048,22.64326439836428,113.8349656360484,22.64041159983019,538.0769230769231
广东省深圳市万象新天,2室1厅|62.63平米|南东南|简装|低楼层(共16层)|2013年|塔楼,59078,113.85583998362092,22.60918101320241,113.84436170957083,22.60618516770988,495.9230769230769
广东省深圳市花样年花郡,2室1厅|59.35平米|东南|简装|27层|2010年|板塔结合,77507,113.88866191101148,22.57040619298798,113.8773356387773,22.567109328751435,331.33720930232556
广东省深圳市风尚时代,2室2厅|69.12平米|西南|简装|中楼层(共7层)|1996年|板塔结合,33276,113.89834744101684,22.583011731890203,113.88701063128376,22.579778847340403,180.0
广东省深圳市白金时代,2室2厅|43.26平米|东南|精装|15层|2004年|塔楼,59640,113.903433377321,22.57217761636753,113.89209925760036,22.56901133644613,305.85714285714283
广东省深圳市俊景园,2室2厅|78.39平米|南东|简装|高楼层(共23层)|2008年|板塔结合,38909,113.84734515756864,22.64279117269136,113.83584400436524,22.639926321893867,371.35714285714283
广东省深圳市大益广场,2室2厅|81.47平米|东南|精装|中楼层(共9层)|2002年|板塔结合,45416,113.87560288449502,22.586291280050364,113.86422907550752,22.58302863652746,455.3695652173913
广东省深圳市中粮天悦壹号,3室2厅|87.88平米|东南|精装|低楼层(共45层)|2017年|塔楼,98999,113.91952023238838,22.57530992244404,113.90813841943486,22.57241026829768,973.4583333333334
广东省深圳市金海华府,3室2厅|80.97平米|东|其他|高楼层(共31层)|2009年|板塔结合,63604,113.90190320371582,22.58846667342585,113.89055878852288,22.58527539927152,636.4827586206897
广东省深圳市天源花园,3室1厅|80.3平米|东南|简装|高楼层(共7层)|1994年|板塔结合,37111,113.90444981000522,22.58235909972534,113.89310453772104,22.57920463280985,341.2
广东省深圳市弘雅花园雅豪轩三期,3室2厅|109.7平米|西南东北|精装|中楼层(共8层)|2000年|板楼,51778,113.80348817580553,22.710787322568297,113.79184186751591,22.70778597806713,614.9629629629629
广东省深圳市九方广场,3室1厅|42.74平米|西南|精装|中楼层(共46层)|2020年|塔楼,29949,113.87651008322926,22.58939097776412,113.86513827276904,22.58612039041701,150.88888888888889
广东省深圳市华联城市全景壹号,4室2厅|162.45平米|南北|精装|中楼层(共39层)|2015年|板塔结合,91000,113.91518545915142,22.57942325911704,113.90381401357033,22.576446895280423,1284.3235294117646
广东省深圳市75区商住楼,2室1厅|46.3平米|东|精装|高楼层(共7层)|2000年|板塔结合,41400,114.06455183658753,22.548456637984177,114.05288605746053,22.545517145275475,192.0
广东省深圳市润恒尚园,2室2厅|81.8平米|东|精装|29层|2015年|塔楼,60514,113.86275199536516,22.59059164640292,113.85131237674896,22.58748741023956,714.0
广东省深圳市润科华府,3室2厅|89.28平米|东南|精装|高楼层(共30层)|2018年|塔楼,50404,113.86904750003814,22.632058638771777,113.85766451125698,22.62886403755716,512.4090909090909
广东省深圳市招商果岭花园,2室1厅|74.43平米|西北|精装|34层|2012年|塔楼,57773,113.86409163837176,22.59093708797869,113.85265953220603,22.587812504901343,551.9310344827586
广东省深圳市景山花园一期,3室2厅|79.6平米|南|其他|中楼层(共8层)|1994年|板塔结合,35428,113.82886863018442,22.6992446439503,113.81725015447742,22.69650836062396,294.0
广东省深圳市创业二村,3室2厅|97.6平米|东南|简装|中楼层(共8层)|2001年|板塔结合,57378,113.92645883397572,22.592187377278982,113.9150428765423,22.589395723300115,591.3888888888889
广东省深圳市联建君钰府,3室2厅|86.31平米|东南南|精装|中楼层(共33层)|2019年|板塔结合,72414,113.90206543769088,22.585977277077728,113.89072205361248,22.58278866801404,681.8484848484849
广东省深圳市华侨城四海云亭,4室2厅|129.01平米|南|精装|高楼层(共33层)|2017年|塔楼,34882,113.8270202767677,22.763255522124755,113.81542003689496,22.76050571499126,417.3225806451613
广东省深圳市御龙居,4室2厅|137.55平米|南|精装|中楼层(共18层)|2004年|板塔结合,49200,113.89572367028416,22.59715113272308,113.88438335980403,22.593889848641105,841.1904761904761
广东省深圳市桃源居五区,4室1厅|75.37平米|南|其他|高楼层(共6层)|2001年|板楼,48000,113.87419119738657,22.621818490184783,113.86282235222936,22.618566107520984,588.551724137931
广东省深圳市冠城世家,3室2厅|140.45平米|南|简装|中楼层(共16层)|2003年|板塔结合,61232,113.9114493167061,22.57195126725383,113.9000962993854,22.56891199681742,849.3888888888889
广东省深圳市富通好旺角一期,4室2厅|121.52平米|西南|其他|低楼层(共33层)|2004年|塔楼,72417,113.89596621277178,22.564003530237624,113.88464947120436,22.56075231524842,644.65
广东省深圳市中熙香缇湾,4室2厅|89.18平米|西北|简装|26层|2009年|塔楼,78381,113.86567490183258,22.58171897824152,113.85425672278708,22.578573195382138,901.0
广东省深圳市金域豪庭三期,4室2厅|89.02平米|北|精装|中楼层(共13层)|2011年|板塔结合,51674,113.81529002376118,22.677867023914967,113.80366903872483,22.67506067271399,416.7307692307692
广东省深圳市卡罗社区,3室2厅|70.91平米|西南|其他|15层|2007年|板塔结合,75000,113.8963670366902,22.567787477783657,113.8850459925752,22.56453883347101,397.6031746031746
广东省深圳市领航城领尚花园,3室2厅|82.78平米|东南南|简装|31层|2016年|塔楼,56777,113.863556248288,22.61828016507213,113.85213064205897,22.61516204986361,368.05405405405406
广东省深圳市中信领航,4室2厅|89.58平米|东南|精装|低楼层(共28层)|2013年|塔楼,61000,113.862735825866,22.61627264067272,113.8513037948324,22.61316696045615,498.2073170731707
广东省深圳市金港华庭,3室2厅|87.53平米|东北|简装|31层|2009年|塔楼,54839,113.86803151650668,22.588435807558987,113.85662175803778,22.58525595205533,490.3723404255319
广东省深圳市泰华君逸世家,2室1厅|46.65平米|东北|其他|低楼层(共16层)|2006年|塔楼,66882,113.88776414448508,22.56795618106016,113.87643937106527,22.56465786628311,642.3478260869565
